DATE (MM/DD/YYYY);HOUR-MST;Avg Global Radiation [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C];Avg Deck Dry Bulb Temp [deg C];Avg Tower Wet Bulb Temp [deg C];Avg Tower Dew Point Temp [deg C];Avg Tower RH [%];Avg Deck RH [%];Avg Total Cloud Cover [%];Avg Opaque Cloud Cover [%];Avg Avg Wind Speed @ 6ft [m/s];Avg Avg Wind Speed @ 33ft [m/s];Avg Peak Wind Speed @ 6ft [m/s];Avg Peak Wind Speed @ 33ft [m/s];Avg Precipitation [mm];Avg Albedo (CM3);Avg Temp [deg C]
8/3/2023;1;-0.2859;1.223.150;426.260;176.717;175.982;144.449;126.631;725.682;741.645;-10.000;-10.000;13.476;34.108;20.417;39.891;0.0000;0.0000;251.477
8/3/2023;2;0.1311;1.193.843;229.160;174.520;174.658;154.897;144.550;830.398;823.470;-10.000;-10.000;0.7559;31.725;14.458;37.897;0.0042;0.0000;251.563
8/3/2023;3;-0.0804;1.135.910;375.299;165.058;163.733;164.735;164.573;996.933;923.550;-10.000;-10.000;0.5894;19.271;0.9400;22.650;0.0000;0.0000;251.678
8/3/2023;4;-0.1283;1.056.196;501.516;165.617;164.783;162.928;161.554;974.750;898.333;-10.000;-10.000;0.7298;18.175;11.358;21.685;0.0000;0.0000;251.538
8/3/2023;5;0.2575;961.246;610.631;160.893;160.115;154.854;151.622;943.367;888.567;-10.000;-10.000;15.457;32.516;21.167;38.604;0.0000;0.0000;251.662
8/3/2023;6;588.766;854.347;707.935;163.832;165.110;145.051;134.721;832.258;806.780;168.833;94.000;15.586;31.738;21.917;38.926;0.0000;0.2069;251.580
8/3/2023;7;2.102.292;744.376;799.420;183.332;189.207;148.752;130.222;713.330;683.357;259.500;155.333;0.3064;15.627;0.5858;21.106;0.0000;0.2017;250.682
8/3/2023;8;4.345.183;630.103;891.835;209.120;215.433;153.965;124.361;584.897;558.167;162.000;99.167;0.3004;12.997;0.7992;19.501;0.0000;0.1963;253.890
8/3/2023;9;5.821.600;515.531;994.250;227.030;234.128;163.516;130.897;546.280;521.430;368.667;286.500;0.5290;13.784;11.192;19.887;0.0000;0.1848;254.475
8/3/2023;10;7.754.100;404.963;1.121.869;247.882;259.735;177.089;143.386;523.230;477.648;183.333;104.833;0.7833;15.346;15.367;23.425;0.0000;0.1800;254.627
8/3/2023;11;9.027.667;306.672;1.303.756;258.952;260.698;176.932;137.143;470.288;448.288;183.833;107.500;18.717;29.948;28.208;39.891;0.0000;0.1735;254.505
8/3/2023;12;9.934.833;239.353;1.583.481;270.945;271.168;175.686;128.193;413.338;392.073;290.167;206.500;19.807;29.174;30.583;39.955;0.0000;0.1716;254.827
8/3/2023;13;10.366.533;231.949;1.942.558;278.917;275.705;175.584;123.336;382.015;379.465;520.167;393.667;18.456;40.742;31.292;53.723;0.0000;0.1729;254.820
8/3/2023;14;4.127.250;288.964;2.245.548;265.272;265.432;169.048;119.027;402.268;394.360;759.333;687.500;18.198;36.466;27.708;45.874;0.0000;0.1674;254.267
8/3/2023;15;3.956.367;382.816;2.444.502;262.572;261.572;172.979;128.027;434.308;438.948;713.500;611.667;19.502;50.193;30.583;61.057;0.0000;0.1727;254.167
8/3/2023;16;4.185.482;491.779;2.580.477;259.260;259.612;176.551;136.388;467.760;459.492;586.167;490.500;21.381;43.474;32.292;54.559;0.0000;0.1777;254.268
8/3/2023;17;4.721.817;606.042;2.686.571;260.232;260.140;150.683;84.520;329.982;321.772;350.833;239.333;16.331;33.490;25.433;43.236;0.0000;0.2107;254.322
8/3/2023;18;2.773.833;720.809;2.780.134;245.475;250.280;162.688;118.760;452.168;439.283;218.167;135.833;21.711;34.724;31.667;47.160;0.0000;0.2357;254.292
8/3/2023;19;841.170;832.407;2.871.111;230.112;239.827;161.996;126.574;522.487;498.290;84.000;51.500;14.716;25.231;21.167;32.107;0.0000;0.1806;250.773
8/3/2023;20;22.512;939.873;2.966.568;208.770;206.300;154.383;125.388;588.955;619.943;-10.000;-10.000;14.291;27.069;19.517;31.270;0.0000;0.0000;251.000
8/3/2023;21;-0.0299;1.038.358;3.072.629;199.638;198.517;152.241;126.866;629.327;653.922;-10.000;-10.000;0.1668;0.8986;0.3542;12.176;0.0000;0.0000;251.108
8/3/2023;22;-0.1214;1.122.185;3.194.872;188.668;187.312;148.082;126.037;669.865;688.308;-10.000;-10.000;13.121;30.456;19.042;34.937;0.0000;0.0000;251.582
8/3/2023;23;-0.0536;1.185.750;3.336.990;182.918;182.503;143.854;122.111;676.667;689.853;-10.000;-10.000;11.390;28.856;16.725;32.621;0.0000;0.0000;251.590
8/4/2023;0;-0.1792;1.222.033;3.497.483;178.480;178.525;138.043;114.634;662.542;671.722;-10.000;-10.000;18.149;32.529;23.500;37.125;0.0000;0.0000;251.560
8/4/2023;1;-0.2197;1.225.741;426.790;181.620;182.005;130.236;98.434;584.002;590.475;-10.000;-10.000;18.755;33.901;24.708;40.020;0.0000;0.0000;251.535
8/4/2023;2;-0.4042;1.196.270;230.330;189.635;189.420;121.812;76.243;477.865;486.968;-10.000;-10.000;24.373;43.313;33.917;51.857;0.0000;0.0000;251.430
8/4/2023;3;-0.0147;1.138.097;376.905;189.028;189.818;118.339;69.470;457.137;462.483;-10.000;-10.000;22.153;41.328;30.458;50.120;0.0000;0.0000;251.438
8/4/2023;4;-0.1519;1.058.135;503.378;186.592;188.312;115.610;65.658;452.268;454.203;-10.000;-10.000;15.532;34.916;21.733;43.365;0.0000;0.0000;251.482
8/4/2023;5;0.3955;962.966;612.651;176.180;175.205;112.622;67.805;490.373;505.498;-10.000;-10.000;25.849;54.932;35.292;64.339;0.0000;0.0000;251.673
8/4/2023;6;537.627;855.920;710.086;165.458;165.548;111.779;74.440;548.815;560.283;33.000;19.000;19.319;36.565;25.633;42.207;0.0000;0.2288;251.805
8/4/2023;7;2.319.467;745.812;801.728;179.067;181.267;118.543;77.591;514.675;518.600;106.316;62.632;14.695;27.500;21.208;33.522;0.0000;0.2484;251.070
8/4/2023;8;4.331.850;631.499;894.366;210.375;211.127;136.127;90.123;462.277;452.482;138.833;86.167;0.8363;20.749;15.900;25.802;0.0000;0.2158;250.685
8/4/2023;9;6.205.200;516.971;997.099;230.173;245.952;148.182;100.485;438.337;394.410;172.667;103.833;0.9787;17.387;17.892;25.931;0.0000;0.2020;254.395
8/4/2023;10;7.797.733;406.572;1.125.122;242.997;260.723;160.970;116.942;453.132;401.882;187.333;104.500;16.455;24.803;24.892;34.809;0.0000;0.1899;254.403
8/4/2023;11;8.934.083;308.632;1.307.236;260.163;268.698;162.503;109.269;389.135;357.147;215.833;130.667;15.307;25.239;24.917;35.066;0.0000;0.1794;254.645
8/4/2023;12;10.050.167;241.799;1.585.846;277.322;291.427;162.695;98.539;327.760;290.077;306.500;211.333;17.265;26.256;28.083;37.832;0.0000;0.1774;254.850
8/4/2023;13;9.848.000;234.564;1.941.816;288.662;298.533;160.086;84.913;279.598;253.703;319.000;223.167;15.408;27.698;25.067;37.446;0.0000;0.1779;255.208
8/4/2023;14;8.335.750;291.273;2.242.874;293.802;305.173;157.614;75.460;254.367;228.408;260.351;180.000;12.310;22.110;21.950;32.944;0.0000;0.1802;255.227
8/4/2023;15;5.294.450;384.804;2.441.646;294.397;304.358;153.116;63.825;234.183;212.838;458.000;380.333;0.9357;22.108;18.650;31.850;0.0000;0.1886;255.122
8/4/2023;16;2.988.700;493.594;2.577.893;288.030;293.363;152.124;66.864;248.237;230.522;651.833;565.333;0.3928;16.425;0.9033;23.749;0.0000;0.1746;254.825
8/4/2023;17;3.254.667;607.799;2.684.265;295.847;304.415;151.348;58.298;223.818;211.532;647.333;542.000;0.1748;13.648;0.5817;19.631;0.0000;0.1798;255.242
8/4/2023;18;1.793.398;722.589;2.778.045;281.487;285.550;159.268;87.988;299.288;292.623;687.167;582.167;0.7237;23.739;14.458;28.958;0.0000;0.1733;254.517
8/4/2023;19;796.418;834.240;2.869.191;261.973;266.158;150.880;84.089;324.613;321.707;201.833;130.500;16.979;29.199;24.750;36.739;0.0000;0.1767;254.182
8/4/2023;20;21.505;941.930;2.964.801;246.032;249.955;144.270;81.450;350.492;349.810;-10.000;-10.000;0.9874;23.381;15.858;29.276;0.0000;0.0000;250.910
8/4/2023;21;-0.0484;1.040.549;3.071.048;232.797;230.815;141.203;84.431;387.093;402.563;-10.000;-10.000;0.5744;12.942;0.9117;16.548;0.0000;0.0000;250.530
8/4/2023;22;-0.0554;1.124.575;3.193.574;220.132;219.097;132.324;74.806;391.540;402.708;-10.000;-10.000;17.797;39.565;24.708;45.553;0.0000;0.0000;250.823
8/4/2023;23;0.1275;1.188.321;3.336.150;202.798;202.777;139.906;102.383;526.707;539.263;-10.000;-10.000;17.186;44.795;26.717;53.401;0.0000;0.0000;251.283
8/5/2023;0;0.0185;1.224.704;3.497.299;190.867;189.120;138.014;106.784;581.813;600.785;-10.000;-10.000;13.737;28.150;18.342;31.978;0.0000;0.0000;251.567
8/5/2023;1;-0.1499;1.228.376;427.357;180.430;179.928;128.896;96.819;581.147;593.945;-10.000;-10.000;18.862;36.449;24.958;41.178;0.0000;0.0000;251.697
8/5/2023;2;-0.1124;1.198.732;231.550;177.488;177.960;121.791;85.358;547.683;554.675;-10.000;-10.000;20.198;33.693;25.875;38.604;0.0000;0.0000;251.705
8/5/2023;3;-0.1378;1.140.312;378.565;173.673;174.523;116.533;77.655;532.453;537.508;-10.000;-10.000;17.290;30.286;22.250;34.487;0.0000;0.0000;251.743
8/5/2023;4;-0.0888;1.060.093;505.294;170.538;171.027;109.119;64.822;497.633;505.227;-10.000;-10.000;20.851;33.968;27.250;39.762;0.0000;0.0000;251.807
8/5/2023;5;0.1851;964.702;614.722;166.042;166.005;107.758;65.598;514.400;524.725;-10.000;-10.000;21.613;36.168;28.375;42.336;0.0000;0.0000;251.830
8/5/2023;6;521.622;857.506;712.288;167.330;168.578;109.233;67.750;517.987;523.398;52.333;30.000;18.721;34.367;24.167;39.762;0.0000;0.2318;251.698
8/5/2023;7;2.291.100;747.260;804.087;183.433;184.877;118.836;74.886;491.322;495.783;169.500;80.500;16.628;26.655;22.083;31.142;0.0000;0.2536;250.935
8/5/2023;8;4.306.133;632.908;896.948;211.812;215.812;139.587;95.883;475.808;461.925;287.500;134.500;0.6534;15.629;12.142;21.242;0.0000;0.2152;252.458
8/5/2023;9;6.227.267;518.427;1.000.001;232.285;244.388;148.087;98.902;428.117;393.203;364.500;181.167;10.134;18.554;18.233;26.640;0.0000;0.2051;254.443
8/5/2023;10;7.844.500;408.203;1.128.430;245.183;257.025;154.335;102.747;406.623;371.733;314.500;163.667;18.307;28.104;29.208;38.926;0.0000;0.1927;254.453
8/5/2023;11;9.208.533;310.625;1.310.767;257.043;273.433;155.534;97.229;365.240;324.705;594.833;435.833;17.269;27.444;27.375;39.055;0.0000;0.1835;254.618
8/5/2023;12;8.207.883;244.286;1.588.254;266.262;268.905;157.208;94.358;339.720;327.548;419.667;317.333;14.211;26.705;24.183;37.640;0.0000;0.1760;254.667
8/5/2023;13;8.220.933;237.229;1.941.126;262.663;264.733;160.093;102.697;368.185;359.057;451.333;334.333;15.132;28.052;24.550;38.862;0.0000;0.1761;254.113
8/5/2023;14;7.524.950;293.638;2.240.227;273.330;291.113;150.293;73.776;283.795;252.037;419.000;324.667;16.026;26.726;25.800;37.897;0.0000;0.1838;254.792
8/5/2023;15;8.129.000;386.849;2.438.789;287.992;293.815;146.801;53.331;225.653;215.432;297.667;176.833;14.261;32.067;24.517;43.558;0.0000;0.1942;255.222
8/5/2023;16;3.154.023;495.461;2.575.295;281.703;279.653;146.049;56.562;241.023;241.508;653.500;559.167;11.586;35.877;21.217;46.966;0.0000;0.1537;254.633
8/5/2023;17;1.099.472;609.607;2.681.941;234.830;238.373;161.462;122.620;495.863;483.978;931.833;850.000;19.721;42.364;30.567;54.111;0.0042;0.1644;251.135
8/5/2023;18;1.937.863;724.419;2.775.937;238.037;242.988;164.444;126.104;499.063;485.775;544.500;442.667;0.5760;17.089;10.225;23.357;0.0042;0.2043;250.977
8/5/2023;19;290.350;836.118;2.867.252;229.577;232.812;164.961;131.717;543.885;542.033;707.167;633.833;0.5492;13.492;0.9458;17.647;0.0000;0.0762;250.368
8/5/2023;20;11.697;944.039;2.963.017;209.203;208.182;154.214;124.369;585.712;596.962;-10.000;-10.000;12.880;31.462;22.233;40.604;0.0000;0.0000;251.198
8/5/2023;21;0.3589;1.042.789;3.069.451;187.448;188.108;143.574;118.744;646.778;654.125;-10.000;-10.000;33.283;69.784;51.167;87.755;0.0000;0.0000;251.500
8/5/2023;22;-0.0004;1.127.015;3.192.267;167.550;168.768;141.967;127.706;773.470;777.400;-10.000;-10.000;23.750;46.049;34.625;58.420;0.0000;0.0000;251.772
8/5/2023;23;0.0083;1.190.943;3.335.312;162.220;163.352;134.213;117.868;749.970;754.555;-10.000;-10.000;25.421;45.963;36.500;57.518;0.0000;0.0000;251.853
8/6/2023;0;-0.0596;1.227.424;3.497.135;155.955;157.243;125.498;106.729;725.108;728.952;-10.000;-10.000;18.100;40.314;28.042;50.184;0.0000;0.0000;251.897
8/6/2023;1;-0.0389;1.231.053;427.961;151.388;152.377;123.109;105.527;740.607;743.903;-10.000;-10.000;0.4848;17.901;0.9625;23.811;0.0000;0.0000;251.872
8/6/2023;2;-0.0649;1.201.229;232.818;149.108;150.027;121.715;104.658;747.183;752.742;-10.000;-10.000;0.0000;0.1698;0.0000;0.4732;0.0000;0.0000;251.758
8/6/2023;3;-0.1684;1.142.552;380.278;150.262;150.112;123.338;106.781;752.222;761.757;-10.000;-10.000;0.2919;11.138;0.5200;15.328;0.0000;0.0000;251.792
8/6/2023;4;-0.1174;1.062.071;507.263;146.513;146.388;120.836;104.770;760.343;773.125;-10.000;-10.000;11.823;23.029;18.958;31.206;0.0000;0.0000;251.927
8/6/2023;5;-0.0091;966.452;616.845;145.958;146.437;120.314;104.277;760.552;768.192;-10.000;-10.000;10.042;23.589;16.842;30.434;0.0000;0.0000;251.818
8/6/2023;6;87.740;859.103;714.539;145.530;145.597;119.477;102.992;756.143;765.112;477.500;368.167;10.411;18.725;15.342;24.515;0.0000;0.1600;251.870
8/6/2023;7;282.995;748.719;806.495;145.073;145.925;118.722;101.962;753.185;756.785;974.333;949.500;14.867;23.868;20.750;29.984;0.0000;0.1873;251.848
8/6/2023;8;919.592;634.330;899.580;144.940;146.583;118.202;101.115;749.638;746.938;985.385;974.615;14.353;21.139;20.542;28.440;0.0000;0.1940;-188.088
8/6/2023;9;1.135.017;519.900;1.002.956;148.198;151.817;119.735;101.557;736.155;724.397;-99999;-99999;13.439;20.907;20.500;28.568;0.0000;0.1903;-227.052
8/6/2023;10;1.658.267;409.857;1.131.792;150.668;152.233;121.388;103.017;731.670;726.542;-99999;-99999;15.844;21.703;22.933;30.241;0.0000;0.1887;-227.853
8/6/2023;11;1.904.267;312.648;1.314.347;157.440;161.878;125.383;105.598;712.765;692.725;-99999;-99999;0.9967;14.228;16.750;21.688;0.0000;0.1865;-226.668
8/6/2023;12;1.863.067;246.814;1.590.702;158.510;162.545;122.381;99.493;679.845;665.225;-99999;-99999;12.346;13.724;18.958;20.785;0.0000;0.1878;-227.193
8/6/2023;13;3.830.850;239.944;1.940.484;173.170;177.265;127.425;98.922;616.817;599.665;997.727;978.182;0.4558;10.946;0.9667;17.832;0.0000;0.1875;207.765
8/6/2023;14;2.093.758;296.060;2.237.608;174.327;176.138;128.428;100.084;617.205;608.868;997.500;972.667;0.9177;16.679;15.008;23.296;0.0000;0.1719;250.987
8/6/2023;15;622.888;388.948;2.435.932;163.017;163.070;128.426;107.239;696.342;701.648;998.833;978.333;0.7612;21.330;13.875;27.542;0.0000;0.1551;251.722
8/6/2023;16;1.171.052;497.381;2.572.686;164.313;163.620;130.522;110.338;704.092;709.995;997.167;979.333;0.7230;27.790;15.217;35.516;0.0000;0.1778;251.705
8/6/2023;17;2.764.598;611.466;2.679.600;173.683;170.213;134.247;110.910;666.280;681.048;829.167;705.833;10.171;35.227;19.275;45.166;0.0000;0.1981;251.437
8/6/2023;18;263.818;726.297;2.773.810;165.633;166.913;133.221;114.083;717.285;723.037;956.167;884.167;0.3804;12.504;0.6475;17.955;0.0085;0.0618;251.502
8/6/2023;19;96.959;838.040;2.865.294;157.092;155.358;138.505;127.993;828.545;838.832;588.500;392.667;0.5637;17.442;10.267;21.106;0.0000;0.1388;251.957
8/6/2023;20;0.2938;946.198;2.961.215;149.918;149.567;144.394;141.304;946.067;876.650;-10.000;-10.000;0.9602;28.092;15.333;34.680;0.0000;0.0000;251.997
8/6/2023;21;-0.0767;1.045.077;3.067.841;144.572;146.042;129.342;120.238;854.200;824.980;-10.000;-10.000;11.987;35.259;20.250;45.038;0.0000;0.0000;252.037
8/6/2023;22;-0.3549;1.129.506;3.190.953;143.757;145.708;121.430;107.431;788.222;782.930;-10.000;-10.000;23.634;58.949;36.208;77.011;0.0000;0.0000;252.070
8/6/2023;23;-0.3506;1.193.616;3.334.477;160.143;162.232;121.588;97.068;661.908;660.037;-10.000;-10.000;28.067;54.895;39.917;70.065;0.0000;0.0000;251.960
8/7/2023;0;-0.0705;1.230.192;3.496.990;166.465;167.663;122.146;93.703;622.750;627.743;-10.000;-10.000;16.486;42.337;26.250;54.815;0.0000;0.0000;251.852
8/7/2023;1;-0.0038;1.233.773;428.603;159.355;158.778;118.381;91.713;641.707;654.610;-10.000;-10.000;12.321;23.963;17.967;29.088;0.0000;0.0000;251.932
8/7/2023;2;-0.0394;1.203.760;234.135;145.060;144.278;106.931;80.468;651.878;667.470;-10.000;-10.000;14.909;34.039;22.292;42.400;0.0000;0.0000;252.007
8/7/2023;3;-0.0239;1.144.818;382.044;139.102;138.302;98.910;69.376;629.292;645.273;-10.000;-10.000;21.823;45.106;29.250;51.664;0.0000;0.0000;252.052
8/7/2023;4;-0.0685;1.064.067;509.284;123.167;122.878;107.690;97.084;842.870;842.410;-10.000;-10.000;19.473;43.616;27.342;49.477;0.0000;0.0000;252.270
8/7/2023;5;0.1826;968.217;619.019;116.583;117.085;106.906;100.047;899.135;860.612;-10.000;-10.000;13.198;31.725;19.292;36.031;0.0000;0.0000;252.072
8/7/2023;6;455.189;860.712;716.840;116.997;119.415;88.854;67.350;717.580;712.782;61.667;28.833;14.300;26.986;18.708;30.048;0.0000;0.2173;252.015
8/7/2023;7;2.105.038;750.189;808.952;145.173;148.440;100.169;66.946;594.460;586.280;185.667;86.500;0.6520;16.072;11.067;19.957;0.0000;0.2587;251.673
8/7/2023;8;4.147.083;635.765;902.263;178.220;185.497;125.627;92.157;571.685;539.022;200.500;104.333;0.8274;17.060;14.658;23.936;0.0000;0.2176;250.667
8/7/2023;9;6.078.450;521.389;1.005.963;204.012;213.472;139.462;101.094;516.382;482.173;225.667;123.833;0.4730;11.353;11.625;18.471;0.0000;0.2045;254.208
8/7/2023;10;7.713.783;411.533;1.135.207;226.418;241.022;150.674;107.726;470.843;427.645;265.833;134.833;10.232;19.186;17.800;28.633;0.0000;0.1904;254.463
8/7/2023;11;9.206.933;314.704;1.317.972;242.390;256.408;155.313;106.529;424.252;381.552;378.167;241.000;19.680;31.067;30.500;42.078;0.0000;0.1849;254.357
8/7/2023;12;5.766.167;249.382;1.593.188;249.782;254.102;148.513;87.444;357.350;337.998;790.500;708.167;18.410;25.490;27.917;35.517;0.0000;0.1797;254.257
8/7/2023;13;8.113.867;242.708;1.939.892;262.562;266.133;151.459;84.789;325.095;307.815;564.333;470.167;15.554;25.633;25.750;35.967;0.0000;0.1809;254.567
8/7/2023;14;7.850.750;298.537;2.235.019;260.585;268.188;148.676;80.114;318.525;299.137;472.167;335.333;28.099;34.915;39.167;49.798;0.0000;0.1831;254.397
8/7/2023;15;2.574.618;391.103;2.433.077;248.980;253.847;141.052;71.825;322.563;313.195;849.167;762.333;17.768;28.985;27.092;39.569;0.0000;0.1802;254.252
8/7/2023;16;2.185.502;499.354;2.570.064;229.812;229.020;143.695;91.002;417.147;419.712;990.667;957.667;10.962;30.090;18.767;36.676;0.0042;0.1692;251.332
8/7/2023;17;4.286.600;613.374;2.677.244;255.028;258.142;144.364;74.339;321.372;315.293;692.833;485.167;20.988;29.604;30.600;40.470;0.0042;0.2045;254.210
8/7/2023;18;1.191.137;728.223;2.771.666;208.582;209.828;140.868;100.594;500.905;501.752;867.167;783.667;27.448;35.529;37.250;46.131;0.0000;0.2001;250.875
8/7/2023;19;275.746;840.005;2.863.319;191.848;194.820;140.100;110.087;591.343;591.302;275.667;137.333;0.8350;19.487;13.617;24.065;0.0000;0.1037;251.330
8/7/2023;20;0.5109;948.407;2.959.397;183.517;182.423;137.260;110.230;623.685;639.808;-10.000;-10.000;11.365;25.202;17.517;31.849;0.0000;0.0000;251.568
8/7/2023;21;-0.0498;1.047.415;3.066.216;182.485;182.982;133.015;103.126;598.557;607.047;-10.000;-10.000;0.9618;19.816;16.250;27.479;0.0000;0.0000;251.692
8/7/2023;22;-0.1917;1.132.045;3.189.629;173.557;171.937;128.709;101.184;624.970;645.712;-10.000;-10.000;0.4278;13.112;0.7992;17.378;0.0000;0.0000;251.733
8/7/2023;23;-0.1482;1.196.337;3.333.645;166.290;165.695;112.405;74.582;548.515;560.722;-10.000;-10.000;14.236;34.294;20.917;39.312;0.0000;0.0000;251.885
8/8/2023;0;-0.0660;1.233.007;3.496.864;159.182;158.513;97.680;49.768;481.598;494.573;-10.000;-10.000;19.781;38.161;25.833;44.201;0.0000;0.0000;251.963
8/8/2023;1;-0.0922;1.236.535;429.281;154.408;153.700;94.580;47.285;488.133;501.050;-10.000;-10.000;13.640;32.188;20.125;37.125;0.0000;0.0000;251.990
8/8/2023;2;-0.1454;1.206.325;235.501;148.963;148.940;95.462;53.981;529.685;540.520;-10.000;-10.000;13.040;30.867;19.833;35.259;0.0000;0.0000;252.033
8/8/2023;3;-0.0993;1.147.109;383.864;147.455;147.838;93.859;51.956;527.465;535.638;-10.000;-10.000;0.9891;23.355;14.725;27.346;0.0000;0.0000;251.998
8/8/2023;4;-0.1948;1.066.081;511.358;144.968;145.972;92.334;51.009;532.275;539.398;-10.000;-10.000;12.381;23.718;17.458;27.603;0.0000;0.0000;252.035
8/8/2023;5;0.2762;969.995;621.242;138.143;139.462;87.081;45.598;536.278;540.805;-10.000;-10.000;16.986;32.212;22.625;37.961;0.0000;0.0000;252.068
8/8/2023;6;464.075;862.333;719.188;148.882;148.625;92.810;48.384;510.243;520.697;233.000;136.667;0.9416;26.381;14.725;32.493;0.0000;0.1862;252.033
8/8/2023;7;1.547.268;751.671;811.457;158.062;158.512;100.589;57.116;511.417;522.027;236.167;141.833;15.230;31.504;20.750;37.125;0.0000;0.2141;251.752
8/8/2023;8;4.006.933;637.212;904.994;185.630;188.035;123.914;83.764;515.218;517.950;304.167;162.333;10.319;21.531;16.492;27.603;0.0000;0.2207;250.452
8/8/2023;9;5.865.217;522.894;1.009.020;215.648;219.503;132.414;78.650;415.077;402.690;291.667;160.833;0.6662;16.386;12.875;23.164;0.0000;0.2072;253.582
8/8/2023;10;7.871.283;413.233;1.138.672;235.760;230.272;146.933;94.413;407.283;409.590;383.667;203.333;15.945;26.995;24.750;35.709;0.0000;0.1941;254.270
8/8/2023;11;9.669.833;316.791;1.321.641;250.252;242.203;156.684;104.279;398.748;408.710;587.667;397.167;19.732;39.687;31.167;51.342;0.0000;0.1847;254.510
8/8/2023;12;7.844.383;251.990;1.595.709;249.287;242.948;157.154;105.892;405.790;411.602;678.833;539.333;19.988;39.525;30.375;49.477;0.0000;0.1757;254.405
8/8/2023;13;8.008.183;245.519;1.939.346;262.847;257.337;150.784;83.319;321.355;319.660;893.500;807.667;24.821;45.155;36.708;57.583;0.0000;0.1852;254.492
8/8/2023;14;4.941.567;301.069;2.232.461;252.775;249.747;144.922;77.855;328.627;330.438;983.000;953.333;23.515;46.880;34.417;58.097;0.0000;0.1873;254.302
8/8/2023;15;4.126.550;393.313;2.430.226;249.293;249.450;136.508;61.378;299.585;288.170;992.833;977.500;16.094;33.648;24.708;41.757;0.0000;0.1890;254.322
8/8/2023;16;3.542.000;501.378;2.567.434;252.033;253.345;144.798;78.034;330.905;317.697;986.167;949.500;11.363;27.425;19.508;34.937;0.0000;0.1920;254.338
8/8/2023;17;3.093.733;615.332;2.674.872;249.463;251.360;153.294;98.135;384.845;374.617;743.333;593.833;14.443;33.447;23.292;41.499;0.0000;0.1945;254.330
8/8/2023;18;837.417;730.197;2.769.505;236.182;237.357;145.985;92.300;399.967;404.347;917.167;836.667;10.926;26.123;17.958;31.849;0.0000;0.1646;251.305
8/8/2023;19;322.303;842.011;2.861.327;226.840;225.502;138.615;83.677;399.128;412.723;682.333;569.833;16.062;30.576;21.533;36.031;0.0000;0.1671;250.528
